"","geo","date","hits","time","keyword","gprop","category","Country.Region"
"1","BE",2020-01-08,0,"today 3-m","coronavirus","web",0,"Belgium"
"2","BE",2020-01-09,0,"today 3-m","coronavirus","web",0,"Belgium"
"3","BE",2020-01-10,0,"today 3-m","coronavirus","web",0,"Belgium"
"4","BE",2020-01-11,0,"today 3-m","coronavirus","web",0,"Belgium"
"5","BE",2020-01-12,0,"today 3-m","coronavirus","web",0,"Belgium"
"6","BE",2020-01-13,0,"today 3-m","coronavirus","web",0,"Belgium"
"7","BE",2020-01-14,0,"today 3-m","coronavirus","web",0,"Belgium"
"8","BE",2020-01-15,0,"today 3-m","coronavirus","web",0,"Belgium"
"9","BE",2020-01-16,0,"today 3-m","coronavirus","web",0,"Belgium"
"10","BE",2020-01-17,0,"today 3-m","coronavirus","web",0,"Belgium"
"11","BE",2020-01-18,0,"today 3-m","coronavirus","web",0,"Belgium"
"12","BE",2020-01-19,0,"today 3-m","coronavirus","web",0,"Belgium"
"13","BE",2020-01-20,0,"today 3-m","coronavirus","web",0,"Belgium"
"14","BE",2020-01-21,1,"today 3-m","coronavirus","web",0,"Belgium"
"15","BE",2020-01-22,2,"today 3-m","coronavirus","web",0,"Belgium"
"16","BE",2020-01-23,3,"today 3-m","coronavirus","web",0,"Belgium"
"17","BE",2020-01-24,10,"today 3-m","coronavirus","web",0,"Belgium"
"18","BE",2020-01-25,15,"today 3-m","coronavirus","web",0,"Belgium"
"19","BE",2020-01-26,8,"today 3-m","coronavirus","web",0,"Belgium"
"20","BE",2020-01-27,8,"today 3-m","coronavirus","web",0,"Belgium"
"21","BE",2020-01-28,8,"today 3-m","coronavirus","web",0,"Belgium"
"22","BE",2020-01-29,7,"today 3-m","coronavirus","web",0,"Belgium"
"23","BE",2020-01-30,9,"today 3-m","coronavirus","web",0,"Belgium"
"24","BE",2020-01-31,9,"today 3-m","coronavirus","web",0,"Belgium"
"25","BE",2020-02-01,5,"today 3-m","coronavirus","web",0,"Belgium"
"26","BE",2020-02-02,6,"today 3-m","coronavirus","web",0,"Belgium"
"27","BE",2020-02-03,5,"today 3-m","coronavirus","web",0,"Belgium"
"28","BE",2020-02-04,8,"today 3-m","coronavirus","web",0,"Belgium"
"29","BE",2020-02-05,6,"today 3-m","coronavirus","web",0,"Belgium"
"30","BE",2020-02-06,5,"today 3-m","coronavirus","web",0,"Belgium"
"31","BE",2020-02-07,5,"today 3-m","coronavirus","web",0,"Belgium"
"32","BE",2020-02-08,3,"today 3-m","coronavirus","web",0,"Belgium"
"33","BE",2020-02-09,4,"today 3-m","coronavirus","web",0,"Belgium"
"34","BE",2020-02-10,4,"today 3-m","coronavirus","web",0,"Belgium"
"35","BE",2020-02-11,4,"today 3-m","coronavirus","web",0,"Belgium"
"36","BE",2020-02-12,3,"today 3-m","coronavirus","web",0,"Belgium"
"37","BE",2020-02-13,4,"today 3-m","coronavirus","web",0,"Belgium"
"38","BE",2020-02-14,3,"today 3-m","coronavirus","web",0,"Belgium"
"39","BE",2020-02-15,4,"today 3-m","coronavirus","web",0,"Belgium"
"40","BE",2020-02-16,3,"today 3-m","coronavirus","web",0,"Belgium"
"41","BE",2020-02-17,3,"today 3-m","coronavirus","web",0,"Belgium"
"42","BE",2020-02-18,2,"today 3-m","coronavirus","web",0,"Belgium"
"43","BE",2020-02-19,2,"today 3-m","coronavirus","web",0,"Belgium"
"44","BE",2020-02-20,2,"today 3-m","coronavirus","web",0,"Belgium"
"45","BE",2020-02-21,2,"today 3-m","coronavirus","web",0,"Belgium"
"46","BE",2020-02-22,5,"today 3-m","coronavirus","web",0,"Belgium"
"47","BE",2020-02-23,11,"today 3-m","coronavirus","web",0,"Belgium"
"48","BE",2020-02-24,16,"today 3-m","coronavirus","web",0,"Belgium"
"49","BE",2020-02-25,21,"today 3-m","coronavirus","web",0,"Belgium"
"50","BE",2020-02-26,21,"today 3-m","coronavirus","web",0,"Belgium"
"51","BE",2020-02-27,19,"today 3-m","coronavirus","web",0,"Belgium"
"52","BE",2020-02-28,23,"today 3-m","coronavirus","web",0,"Belgium"
"53","BE",2020-02-29,21,"today 3-m","coronavirus","web",0,"Belgium"
"54","BE",2020-03-01,31,"today 3-m","coronavirus","web",0,"Belgium"
"55","BE",2020-03-02,36,"today 3-m","coronavirus","web",0,"Belgium"
"56","BE",2020-03-03,32,"today 3-m","coronavirus","web",0,"Belgium"
"57","BE",2020-03-04,31,"today 3-m","coronavirus","web",0,"Belgium"
"58","BE",2020-03-05,35,"today 3-m","coronavirus","web",0,"Belgium"
"59","BE",2020-03-06,33,"today 3-m","coronavirus","web",0,"Belgium"
"60","BE",2020-03-07,31,"today 3-m","coronavirus","web",0,"Belgium"
"61","BE",2020-03-08,34,"today 3-m","coronavirus","web",0,"Belgium"
"62","BE",2020-03-09,36,"today 3-m","coronavirus","web",0,"Belgium"
"63","BE",2020-03-10,44,"today 3-m","coronavirus","web",0,"Belgium"
"64","BE",2020-03-11,54,"today 3-m","coronavirus","web",0,"Belgium"
"65","BE",2020-03-12,100,"today 3-m","coronavirus","web",0,"Belgium"
"66","BE",2020-03-13,89,"today 3-m","coronavirus","web",0,"Belgium"
"67","BE",2020-03-14,78,"today 3-m","coronavirus","web",0,"Belgium"
"68","BE",2020-03-15,83,"today 3-m","coronavirus","web",0,"Belgium"
"69","BE",2020-03-16,79,"today 3-m","coronavirus","web",0,"Belgium"
"70","BE",2020-03-17,72,"today 3-m","coronavirus","web",0,"Belgium"
"71","BE",2020-03-18,65,"today 3-m","coronavirus","web",0,"Belgium"
"72","BE",2020-03-19,60,"today 3-m","coronavirus","web",0,"Belgium"
"73","BE",2020-03-20,58,"today 3-m","coronavirus","web",0,"Belgium"
"74","BE",2020-03-21,66,"today 3-m","coronavirus","web",0,"Belgium"
"75","BE",2020-03-22,65,"today 3-m","coronavirus","web",0,"Belgium"
"76","BE",2020-03-23,53,"today 3-m","coronavirus","web",0,"Belgium"
"77","BE",2020-03-24,52,"today 3-m","coronavirus","web",0,"Belgium"
"78","BE",2020-03-25,47,"today 3-m","coronavirus","web",0,"Belgium"
"79","BE",2020-03-26,46,"today 3-m","coronavirus","web",0,"Belgium"
"80","BE",2020-03-27,51,"today 3-m","coronavirus","web",0,"Belgium"
"81","BE",2020-03-28,46,"today 3-m","coronavirus","web",0,"Belgium"
"82","BE",2020-03-29,44,"today 3-m","coronavirus","web",0,"Belgium"
"83","BE",2020-03-30,36,"today 3-m","coronavirus","web",0,"Belgium"
"84","BE",2020-03-31,35,"today 3-m","coronavirus","web",0,"Belgium"
"85","BE",2020-04-01,35,"today 3-m","coronavirus","web",0,"Belgium"
"86","BE",2020-04-02,34,"today 3-m","coronavirus","web",0,"Belgium"
"87","BE",2020-04-03,59,"today 3-m","coronavirus","web",0,"Belgium"
"88","BE",2020-04-04,60,"today 3-m","coronavirus","web",0,"Belgium"
"89","BE",2020-04-05,58,"today 3-m","coronavirus","web",0,"Belgium"
"90","BE",2020-04-06,58,"today 3-m","coronavirus","web",0,"Belgium"
"91","CH",2020-01-08,0,"today 3-m","coronavirus","web",0,"Switzerland"
"92","CH",2020-01-09,0,"today 3-m","coronavirus","web",0,"Switzerland"
"93","CH",2020-01-10,0,"today 3-m","coronavirus","web",0,"Switzerland"
"94","CH",2020-01-11,0,"today 3-m","coronavirus","web",0,"Switzerland"
"95","CH",2020-01-12,0,"today 3-m","coronavirus","web",0,"Switzerland"
"96","CH",2020-01-13,0,"today 3-m","coronavirus","web",0,"Switzerland"
"97","CH",2020-01-14,0,"today 3-m","coronavirus","web",0,"Switzerland"
"98","CH",2020-01-15,0,"today 3-m","coronavirus","web",0,"Switzerland"
"99","CH",2020-01-16,0,"today 3-m","coronavirus","web",0,"Switzerland"
"100","CH",2020-01-17,0,"today 3-m","coronavirus","web",0,"Switzerland"
"101","CH",2020-01-18,0,"today 3-m","coronavirus","web",0,"Switzerland"
"102","CH",2020-01-19,0,"today 3-m","coronavirus","web",0,"Switzerland"
"103","CH",2020-01-20,0,"today 3-m","coronavirus","web",0,"Switzerland"
"104","CH",2020-01-21,1,"today 3-m","coronavirus","web",0,"Switzerland"
"105","CH",2020-01-22,1,"today 3-m","coronavirus","web",0,"Switzerland"
"106","CH",2020-01-23,3,"today 3-m","coronavirus","web",0,"Switzerland"
"107","CH",2020-01-24,5,"today 3-m","coronavirus","web",0,"Switzerland"
"108","CH",2020-01-25,8,"today 3-m","coronavirus","web",0,"Switzerland"
"109","CH",2020-01-26,12,"today 3-m","coronavirus","web",0,"Switzerland"
"110","CH",2020-01-27,12,"today 3-m","coronavirus","web",0,"Switzerland"
"111","CH",2020-01-28,11,"today 3-m","coronavirus","web",0,"Switzerland"
"112","CH",2020-01-29,9,"today 3-m","coronavirus","web",0,"Switzerland"
"113","CH",2020-01-30,10,"today 3-m","coronavirus","web",0,"Switzerland"
"114","CH",2020-01-31,11,"today 3-m","coronavirus","web",0,"Switzerland"
"115","CH",2020-02-01,7,"today 3-m","coronavirus","web",0,"Switzerland"
"116","CH",2020-02-02,7,"today 3-m","coronavirus","web",0,"Switzerland"
"117","CH",2020-02-03,6,"today 3-m","coronavirus","web",0,"Switzerland"
"118","CH",2020-02-04,5,"today 3-m","coronavirus","web",0,"Switzerland"
"119","CH",2020-02-05,5,"today 3-m","coronavirus","web",0,"Switzerland"
"120","CH",2020-02-06,4,"today 3-m","coronavirus","web",0,"Switzerland"
"121","CH",2020-02-07,5,"today 3-m","coronavirus","web",0,"Switzerland"
"122","CH",2020-02-08,6,"today 3-m","coronavirus","web",0,"Switzerland"
"123","CH",2020-02-09,4,"today 3-m","coronavirus","web",0,"Switzerland"
"124","CH",2020-02-10,4,"today 3-m","coronavirus","web",0,"Switzerland"
"125","CH",2020-02-11,4,"today 3-m","coronavirus","web",0,"Switzerland"
"126","CH",2020-02-12,4,"today 3-m","coronavirus","web",0,"Switzerland"
"127","CH",2020-02-13,5,"today 3-m","coronavirus","web",0,"Switzerland"
"128","CH",2020-02-14,4,"today 3-m","coronavirus","web",0,"Switzerland"
"129","CH",2020-02-15,4,"today 3-m","coronavirus","web",0,"Switzerland"
"130","CH",2020-02-16,4,"today 3-m","coronavirus","web",0,"Switzerland"
"131","CH",2020-02-17,3,"today 3-m","coronavirus","web",0,"Switzerland"
"132","CH",2020-02-18,3,"today 3-m","coronavirus","web",0,"Switzerland"
"133","CH",2020-02-19,3,"today 3-m","coronavirus","web",0,"Switzerland"
"134","CH",2020-02-20,2,"today 3-m","coronavirus","web",0,"Switzerland"
"135","CH",2020-02-21,5,"today 3-m","coronavirus","web",0,"Switzerland"
"136","CH",2020-02-22,10,"today 3-m","coronavirus","web",0,"Switzerland"
"137","CH",2020-02-23,22,"today 3-m","coronavirus","web",0,"Switzerland"
"138","CH",2020-02-24,27,"today 3-m","coronavirus","web",0,"Switzerland"
"139","CH",2020-02-25,36,"today 3-m","coronavirus","web",0,"Switzerland"
"140","CH",2020-02-26,36,"today 3-m","coronavirus","web",0,"Switzerland"
"141","CH",2020-02-27,48,"today 3-m","coronavirus","web",0,"Switzerland"
"142","CH",2020-02-28,54,"today 3-m","coronavirus","web",0,"Switzerland"
"143","CH",2020-02-29,44,"today 3-m","coronavirus","web",0,"Switzerland"
"144","CH",2020-03-01,41,"today 3-m","coronavirus","web",0,"Switzerland"
"145","CH",2020-03-02,42,"today 3-m","coronavirus","web",0,"Switzerland"
"146","CH",2020-03-03,36,"today 3-m","coronavirus","web",0,"Switzerland"
"147","CH",2020-03-04,39,"today 3-m","coronavirus","web",0,"Switzerland"
"148","CH",2020-03-05,43,"today 3-m","coronavirus","web",0,"Switzerland"
"149","CH",2020-03-06,41,"today 3-m","coronavirus","web",0,"Switzerland"
"150","CH",2020-03-07,39,"today 3-m","coronavirus","web",0,"Switzerland"
"151","CH",2020-03-08,45,"today 3-m","coronavirus","web",0,"Switzerland"
"152","CH",2020-03-09,46,"today 3-m","coronavirus","web",0,"Switzerland"
"153","CH",2020-03-10,50,"today 3-m","coronavirus","web",0,"Switzerland"
"154","CH",2020-03-11,57,"today 3-m","coronavirus","web",0,"Switzerland"
"155","CH",2020-03-12,73,"today 3-m","coronavirus","web",0,"Switzerland"
"156","CH",2020-03-13,100,"today 3-m","coronavirus","web",0,"Switzerland"
"157","CH",2020-03-14,80,"today 3-m","coronavirus","web",0,"Switzerland"
"158","CH",2020-03-15,95,"today 3-m","coronavirus","web",0,"Switzerland"
"159","CH",2020-03-16,94,"today 3-m","coronavirus","web",0,"Switzerland"
"160","CH",2020-03-17,67,"today 3-m","coronavirus","web",0,"Switzerland"
"161","CH",2020-03-18,66,"today 3-m","coronavirus","web",0,"Switzerland"
"162","CH",2020-03-19,60,"today 3-m","coronavirus","web",0,"Switzerland"
"163","CH",2020-03-20,60,"today 3-m","coronavirus","web",0,"Switzerland"
"164","CH",2020-03-21,59,"today 3-m","coronavirus","web",0,"Switzerland"
"165","CH",2020-03-22,61,"today 3-m","coronavirus","web",0,"Switzerland"
"166","CH",2020-03-23,52,"today 3-m","coronavirus","web",0,"Switzerland"
"167","CH",2020-03-24,46,"today 3-m","coronavirus","web",0,"Switzerland"
"168","CH",2020-03-25,44,"today 3-m","coronavirus","web",0,"Switzerland"
"169","CH",2020-03-26,39,"today 3-m","coronavirus","web",0,"Switzerland"
"170","CH",2020-03-27,39,"today 3-m","coronavirus","web",0,"Switzerland"
"171","CH",2020-03-28,40,"today 3-m","coronavirus","web",0,"Switzerland"
"172","CH",2020-03-29,37,"today 3-m","coronavirus","web",0,"Switzerland"
"173","CH",2020-03-30,32,"today 3-m","coronavirus","web",0,"Switzerland"
"174","CH",2020-03-31,31,"today 3-m","coronavirus","web",0,"Switzerland"
"175","CH",2020-04-01,31,"today 3-m","coronavirus","web",0,"Switzerland"
"176","CH",2020-04-02,34,"today 3-m","coronavirus","web",0,"Switzerland"
"177","CH",2020-04-03,50,"today 3-m","coronavirus","web",0,"Switzerland"
"178","CH",2020-04-04,53,"today 3-m","coronavirus","web",0,"Switzerland"
"179","CH",2020-04-05,49,"today 3-m","coronavirus","web",0,"Switzerland"
"180","CH",2020-04-06,31,"today 3-m","coronavirus","web",0,"Switzerland"
"181","DE",2020-01-08,0,"today 3-m","coronavirus","web",0,"Germany"
"182","DE",2020-01-09,0,"today 3-m","coronavirus","web",0,"Germany"
"183","DE",2020-01-10,0,"today 3-m","coronavirus","web",0,"Germany"
"184","DE",2020-01-11,0,"today 3-m","coronavirus","web",0,"Germany"
"185","DE",2020-01-12,0,"today 3-m","coronavirus","web",0,"Germany"
"186","DE",2020-01-13,0,"today 3-m","coronavirus","web",0,"Germany"
"187","DE",2020-01-14,0,"today 3-m","coronavirus","web",0,"Germany"
"188","DE",2020-01-15,0,"today 3-m","coronavirus","web",0,"Germany"
"189","DE",2020-01-16,0,"today 3-m","coronavirus","web",0,"Germany"
"190","DE",2020-01-17,0,"today 3-m","coronavirus","web",0,"Germany"
"191","DE",2020-01-18,0,"today 3-m","coronavirus","web",0,"Germany"
"192","DE",2020-01-19,0,"today 3-m","coronavirus","web",0,"Germany"
"193","DE",2020-01-20,1,"today 3-m","coronavirus","web",0,"Germany"
"194","DE",2020-01-21,1,"today 3-m","coronavirus","web",0,"Germany"
"195","DE",2020-01-22,3,"today 3-m","coronavirus","web",0,"Germany"
"196","DE",2020-01-23,3,"today 3-m","coronavirus","web",0,"Germany"
"197","DE",2020-01-24,5,"today 3-m","coronavirus","web",0,"Germany"
"198","DE",2020-01-25,10,"today 3-m","coronavirus","web",0,"Germany"
"199","DE",2020-01-26,11,"today 3-m","coronavirus","web",0,"Germany"
"200","DE",2020-01-27,11,"today 3-m","coronavirus","web",0,"Germany"
"201","DE",2020-01-28,25,"today 3-m","coronavirus","web",0,"Germany"
"202","DE",2020-01-29,20,"today 3-m","coronavirus","web",0,"Germany"
"203","DE",2020-01-30,19,"today 3-m","coronavirus","web",0,"Germany"
"204","DE",2020-01-31,17,"today 3-m","coronavirus","web",0,"Germany"
"205","DE",2020-02-01,12,"today 3-m","coronavirus","web",0,"Germany"
"206","DE",2020-02-02,11,"today 3-m","coronavirus","web",0,"Germany"
"207","DE",2020-02-03,9,"today 3-m","coronavirus","web",0,"Germany"
"208","DE",2020-02-04,8,"today 3-m","coronavirus","web",0,"Germany"
"209","DE",2020-02-05,7,"today 3-m","coronavirus","web",0,"Germany"
"210","DE",2020-02-06,7,"today 3-m","coronavirus","web",0,"Germany"
"211","DE",2020-02-07,7,"today 3-m","coronavirus","web",0,"Germany"
"212","DE",2020-02-08,7,"today 3-m","coronavirus","web",0,"Germany"
"213","DE",2020-02-09,5,"today 3-m","coronavirus","web",0,"Germany"
"214","DE",2020-02-10,5,"today 3-m","coronavirus","web",0,"Germany"
"215","DE",2020-02-11,5,"today 3-m","coronavirus","web",0,"Germany"
"216","DE",2020-02-12,5,"today 3-m","coronavirus","web",0,"Germany"
"217","DE",2020-02-13,6,"today 3-m","coronavirus","web",0,"Germany"
"218","DE",2020-02-14,5,"today 3-m","coronavirus","web",0,"Germany"
"219","DE",2020-02-15,5,"today 3-m","coronavirus","web",0,"Germany"
"220","DE",2020-02-16,4,"today 3-m","coronavirus","web",0,"Germany"
"221","DE",2020-02-17,4,"today 3-m","coronavirus","web",0,"Germany"
"222","DE",2020-02-18,4,"today 3-m","coronavirus","web",0,"Germany"
"223","DE",2020-02-19,4,"today 3-m","coronavirus","web",0,"Germany"
"224","DE",2020-02-20,3,"today 3-m","coronavirus","web",0,"Germany"
"225","DE",2020-02-21,4,"today 3-m","coronavirus","web",0,"Germany"
"226","DE",2020-02-22,6,"today 3-m","coronavirus","web",0,"Germany"
"227","DE",2020-02-23,15,"today 3-m","coronavirus","web",0,"Germany"
"228","DE",2020-02-24,18,"today 3-m","coronavirus","web",0,"Germany"
"229","DE",2020-02-25,27,"today 3-m","coronavirus","web",0,"Germany"
"230","DE",2020-02-26,46,"today 3-m","coronavirus","web",0,"Germany"
"231","DE",2020-02-27,50,"today 3-m","coronavirus","web",0,"Germany"
"232","DE",2020-02-28,53,"today 3-m","coronavirus","web",0,"Germany"
"233","DE",2020-02-29,45,"today 3-m","coronavirus","web",0,"Germany"
"234","DE",2020-03-01,42,"today 3-m","coronavirus","web",0,"Germany"
"235","DE",2020-03-02,42,"today 3-m","coronavirus","web",0,"Germany"
"236","DE",2020-03-03,37,"today 3-m","coronavirus","web",0,"Germany"
"237","DE",2020-03-04,35,"today 3-m","coronavirus","web",0,"Germany"
"238","DE",2020-03-05,37,"today 3-m","coronavirus","web",0,"Germany"
"239","DE",2020-03-06,36,"today 3-m","coronavirus","web",0,"Germany"
"240","DE",2020-03-07,34,"today 3-m","coronavirus","web",0,"Germany"
"241","DE",2020-03-08,44,"today 3-m","coronavirus","web",0,"Germany"
"242","DE",2020-03-09,46,"today 3-m","coronavirus","web",0,"Germany"
"243","DE",2020-03-10,52,"today 3-m","coronavirus","web",0,"Germany"
"244","DE",2020-03-11,58,"today 3-m","coronavirus","web",0,"Germany"
"245","DE",2020-03-12,71,"today 3-m","coronavirus","web",0,"Germany"
"246","DE",2020-03-13,82,"today 3-m","coronavirus","web",0,"Germany"
"247","DE",2020-03-14,79,"today 3-m","coronavirus","web",0,"Germany"
"248","DE",2020-03-15,82,"today 3-m","coronavirus","web",0,"Germany"
"249","DE",2020-03-16,72,"today 3-m","coronavirus","web",0,"Germany"
"250","DE",2020-03-17,64,"today 3-m","coronavirus","web",0,"Germany"
"251","DE",2020-03-18,62,"today 3-m","coronavirus","web",0,"Germany"
"252","DE",2020-03-19,54,"today 3-m","coronavirus","web",0,"Germany"
"253","DE",2020-03-20,53,"today 3-m","coronavirus","web",0,"Germany"
"254","DE",2020-03-21,56,"today 3-m","coronavirus","web",0,"Germany"
"255","DE",2020-03-22,100,"today 3-m","coronavirus","web",0,"Germany"
"256","DE",2020-03-23,44,"today 3-m","coronavirus","web",0,"Germany"
"257","DE",2020-03-24,38,"today 3-m","coronavirus","web",0,"Germany"
"258","DE",2020-03-25,35,"today 3-m","coronavirus","web",0,"Germany"
"259","DE",2020-03-26,33,"today 3-m","coronavirus","web",0,"Germany"
"260","DE",2020-03-27,35,"today 3-m","coronavirus","web",0,"Germany"
"261","DE",2020-03-28,37,"today 3-m","coronavirus","web",0,"Germany"
"262","DE",2020-03-29,34,"today 3-m","coronavirus","web",0,"Germany"
"263","DE",2020-03-30,28,"today 3-m","coronavirus","web",0,"Germany"
"264","DE",2020-03-31,27,"today 3-m","coronavirus","web",0,"Germany"
"265","DE",2020-04-01,27,"today 3-m","coronavirus","web",0,"Germany"
"266","DE",2020-04-02,29,"today 3-m","coronavirus","web",0,"Germany"
"267","DE",2020-04-03,59,"today 3-m","coronavirus","web",0,"Germany"
"268","DE",2020-04-04,60,"today 3-m","coronavirus","web",0,"Germany"
