"","geo","date","hits","time","keyword","gprop","category","Country.Region"
"812","NL",2020-01-09,0,"today 3-m","coronavirus","web",0,"Netherlands"
"813","NL",2020-01-10,0,"today 3-m","coronavirus","web",0,"Netherlands"
"814","NL",2020-01-11,0,"today 3-m","coronavirus","web",0,"Netherlands"
"815","NL",2020-01-12,0,"today 3-m","coronavirus","web",0,"Netherlands"
"816","NL",2020-01-13,0,"today 3-m","coronavirus","web",0,"Netherlands"
"817","NL",2020-01-14,0,"today 3-m","coronavirus","web",0,"Netherlands"
"818","NL",2020-01-15,0,"today 3-m","coronavirus","web",0,"Netherlands"
"819","NL",2020-01-16,0,"today 3-m","coronavirus","web",0,"Netherlands"
"820","NL",2020-01-17,0,"today 3-m","coronavirus","web",0,"Netherlands"
"821","NL",2020-01-18,1,"today 3-m","coronavirus","web",0,"Netherlands"
"822","NL",2020-01-19,0,"today 3-m","coronavirus","web",0,"Netherlands"
"823","NL",2020-01-20,1,"today 3-m","coronavirus","web",0,"Netherlands"
"824","NL",2020-01-21,4,"today 3-m","coronavirus","web",0,"Netherlands"
"825","NL",2020-01-22,3,"today 3-m","coronavirus","web",0,"Netherlands"
"826","NL",2020-01-23,5,"today 3-m","coronavirus","web",0,"Netherlands"
"827","NL",2020-01-24,16,"today 3-m","coronavirus","web",0,"Netherlands"
"828","NL",2020-01-25,22,"today 3-m","coronavirus","web",0,"Netherlands"
"829","NL",2020-01-26,16,"today 3-m","coronavirus","web",0,"Netherlands"
"830","NL",2020-01-27,18,"today 3-m","coronavirus","web",0,"Netherlands"
"831","NL",2020-01-28,26,"today 3-m","coronavirus","web",0,"Netherlands"
"832","NL",2020-01-29,19,"today 3-m","coronavirus","web",0,"Netherlands"
"833","NL",2020-01-30,17,"today 3-m","coronavirus","web",0,"Netherlands"
"834","NL",2020-01-31,18,"today 3-m","coronavirus","web",0,"Netherlands"
"835","NL",2020-02-01,12,"today 3-m","coronavirus","web",0,"Netherlands"
"836","NL",2020-02-02,12,"today 3-m","coronavirus","web",0,"Netherlands"
"837","NL",2020-02-03,10,"today 3-m","coronavirus","web",0,"Netherlands"
"838","NL",2020-02-04,10,"today 3-m","coronavirus","web",0,"Netherlands"
"839","NL",2020-02-05,9,"today 3-m","coronavirus","web",0,"Netherlands"
"840","NL",2020-02-06,9,"today 3-m","coronavirus","web",0,"Netherlands"
"841","NL",2020-02-07,8,"today 3-m","coronavirus","web",0,"Netherlands"
"842","NL",2020-02-08,7,"today 3-m","coronavirus","web",0,"Netherlands"
"843","NL",2020-02-09,7,"today 3-m","coronavirus","web",0,"Netherlands"
"844","NL",2020-02-10,6,"today 3-m","coronavirus","web",0,"Netherlands"
"845","NL",2020-02-11,6,"today 3-m","coronavirus","web",0,"Netherlands"
"846","NL",2020-02-12,6,"today 3-m","coronavirus","web",0,"Netherlands"
"847","NL",2020-02-13,6,"today 3-m","coronavirus","web",0,"Netherlands"
"848","NL",2020-02-14,5,"today 3-m","coronavirus","web",0,"Netherlands"
"849","NL",2020-02-15,6,"today 3-m","coronavirus","web",0,"Netherlands"
"850","NL",2020-02-16,5,"today 3-m","coronavirus","web",0,"Netherlands"
"851","NL",2020-02-17,5,"today 3-m","coronavirus","web",0,"Netherlands"
"852","NL",2020-02-18,3,"today 3-m","coronavirus","web",0,"Netherlands"
"853","NL",2020-02-19,4,"today 3-m","coronavirus","web",0,"Netherlands"
"854","NL",2020-02-20,3,"today 3-m","coronavirus","web",0,"Netherlands"
"855","NL",2020-02-21,5,"today 3-m","coronavirus","web",0,"Netherlands"
"856","NL",2020-02-22,7,"today 3-m","coronavirus","web",0,"Netherlands"
"857","NL",2020-02-23,14,"today 3-m","coronavirus","web",0,"Netherlands"
"858","NL",2020-02-24,20,"today 3-m","coronavirus","web",0,"Netherlands"
"859","NL",2020-02-25,38,"today 3-m","coronavirus","web",0,"Netherlands"
"860","NL",2020-02-26,40,"today 3-m","coronavirus","web",0,"Netherlands"
"861","NL",2020-02-27,48,"today 3-m","coronavirus","web",0,"Netherlands"
"862","NL",2020-02-28,56,"today 3-m","coronavirus","web",0,"Netherlands"
"863","NL",2020-02-29,37,"today 3-m","coronavirus","web",0,"Netherlands"
"864","NL",2020-03-01,42,"today 3-m","coronavirus","web",0,"Netherlands"
"865","NL",2020-03-02,49,"today 3-m","coronavirus","web",0,"Netherlands"
"866","NL",2020-03-03,37,"today 3-m","coronavirus","web",0,"Netherlands"
"867","NL",2020-03-04,35,"today 3-m","coronavirus","web",0,"Netherlands"
"868","NL",2020-03-05,42,"today 3-m","coronavirus","web",0,"Netherlands"
"869","NL",2020-03-06,41,"today 3-m","coronavirus","web",0,"Netherlands"
"870","NL",2020-03-07,40,"today 3-m","coronavirus","web",0,"Netherlands"
"871","NL",2020-03-08,49,"today 3-m","coronavirus","web",0,"Netherlands"
"872","NL",2020-03-09,50,"today 3-m","coronavirus","web",0,"Netherlands"
"873","NL",2020-03-10,57,"today 3-m","coronavirus","web",0,"Netherlands"
"874","NL",2020-03-11,63,"today 3-m","coronavirus","web",0,"Netherlands"
"875","NL",2020-03-12,96,"today 3-m","coronavirus","web",0,"Netherlands"
"876","NL",2020-03-13,87,"today 3-m","coronavirus","web",0,"Netherlands"
"877","NL",2020-03-14,84,"today 3-m","coronavirus","web",0,"Netherlands"
"878","NL",2020-03-15,100,"today 3-m","coronavirus","web",0,"Netherlands"
"879","NL",2020-03-16,76,"today 3-m","coronavirus","web",0,"Netherlands"
"880","NL",2020-03-17,68,"today 3-m","coronavirus","web",0,"Netherlands"
"881","NL",2020-03-18,62,"today 3-m","coronavirus","web",0,"Netherlands"
"882","NL",2020-03-19,53,"today 3-m","coronavirus","web",0,"Netherlands"
"883","NL",2020-03-20,49,"today 3-m","coronavirus","web",0,"Netherlands"
"884","NL",2020-03-21,54,"today 3-m","coronavirus","web",0,"Netherlands"
"885","NL",2020-03-22,57,"today 3-m","coronavirus","web",0,"Netherlands"
"886","NL",2020-03-23,47,"today 3-m","coronavirus","web",0,"Netherlands"
"887","NL",2020-03-24,40,"today 3-m","coronavirus","web",0,"Netherlands"
"888","NL",2020-03-25,36,"today 3-m","coronavirus","web",0,"Netherlands"
"889","NL",2020-03-26,34,"today 3-m","coronavirus","web",0,"Netherlands"
"890","NL",2020-03-27,35,"today 3-m","coronavirus","web",0,"Netherlands"
"891","NL",2020-03-28,34,"today 3-m","coronavirus","web",0,"Netherlands"
"892","NL",2020-03-29,34,"today 3-m","coronavirus","web",0,"Netherlands"
"893","NL",2020-03-30,28,"today 3-m","coronavirus","web",0,"Netherlands"
"894","NL",2020-03-31,29,"today 3-m","coronavirus","web",0,"Netherlands"
"895","NL",2020-04-01,25,"today 3-m","coronavirus","web",0,"Netherlands"
"896","NL",2020-04-02,23,"today 3-m","coronavirus","web",0,"Netherlands"
"897","NL",2020-04-03,55,"today 3-m","coronavirus","web",0,"Netherlands"
"898","NL",2020-04-04,57,"today 3-m","coronavirus","web",0,"Netherlands"
"899","NL",2020-04-05,58,"today 3-m","coronavirus","web",0,"Netherlands"
"900","NL",2020-04-06,57,"today 3-m","coronavirus","web",0,"Netherlands"
"901","NO",2020-01-08,0,"today 3-m","coronavirus","web",0,"Norway"
"902","NO",2020-01-09,0,"today 3-m","coronavirus","web",0,"Norway"
"903","NO",2020-01-10,0,"today 3-m","coronavirus","web",0,"Norway"
"904","NO",2020-01-11,0,"today 3-m","coronavirus","web",0,"Norway"
"905","NO",2020-01-12,0,"today 3-m","coronavirus","web",0,"Norway"
"906","NO",2020-01-13,0,"today 3-m","coronavirus","web",0,"Norway"
"907","NO",2020-01-14,0,"today 3-m","coronavirus","web",0,"Norway"
"908","NO",2020-01-15,0,"today 3-m","coronavirus","web",0,"Norway"
"909","NO",2020-01-16,0,"today 3-m","coronavirus","web",0,"Norway"
"910","NO",2020-01-17,0,"today 3-m","coronavirus","web",0,"Norway"
"911","NO",2020-01-18,0,"today 3-m","coronavirus","web",0,"Norway"
"912","NO",2020-01-19,0,"today 3-m","coronavirus","web",0,"Norway"
"913","NO",2020-01-20,0,"today 3-m","coronavirus","web",0,"Norway"
"914","NO",2020-01-21,2,"today 3-m","coronavirus","web",0,"Norway"
"915","NO",2020-01-22,5,"today 3-m","coronavirus","web",0,"Norway"
"916","NO",2020-01-23,4,"today 3-m","coronavirus","web",0,"Norway"
"917","NO",2020-01-24,13,"today 3-m","coronavirus","web",0,"Norway"
"918","NO",2020-01-25,14,"today 3-m","coronavirus","web",0,"Norway"
"919","NO",2020-01-26,17,"today 3-m","coronavirus","web",0,"Norway"
"920","NO",2020-01-27,14,"today 3-m","coronavirus","web",0,"Norway"
"921","NO",2020-01-28,16,"today 3-m","coronavirus","web",0,"Norway"
"922","NO",2020-01-29,27,"today 3-m","coronavirus","web",0,"Norway"
"923","NO",2020-01-30,22,"today 3-m","coronavirus","web",0,"Norway"
"924","NO",2020-01-31,21,"today 3-m","coronavirus","web",0,"Norway"
"925","NO",2020-02-01,16,"today 3-m","coronavirus","web",0,"Norway"
"926","NO",2020-02-02,12,"today 3-m","coronavirus","web",0,"Norway"
"927","NO",2020-02-03,11,"today 3-m","coronavirus","web",0,"Norway"
"928","NO",2020-02-04,9,"today 3-m","coronavirus","web",0,"Norway"
"929","NO",2020-02-05,8,"today 3-m","coronavirus","web",0,"Norway"
"930","NO",2020-02-06,8,"today 3-m","coronavirus","web",0,"Norway"
"931","NO",2020-02-07,11,"today 3-m","coronavirus","web",0,"Norway"
"932","NO",2020-02-08,10,"today 3-m","coronavirus","web",0,"Norway"
"933","NO",2020-02-09,7,"today 3-m","coronavirus","web",0,"Norway"
"934","NO",2020-02-10,7,"today 3-m","coronavirus","web",0,"Norway"
"935","NO",2020-02-11,5,"today 3-m","coronavirus","web",0,"Norway"
"936","NO",2020-02-12,8,"today 3-m","coronavirus","web",0,"Norway"
"937","NO",2020-02-13,9,"today 3-m","coronavirus","web",0,"Norway"
"938","NO",2020-02-14,6,"today 3-m","coronavirus","web",0,"Norway"
"939","NO",2020-02-15,5,"today 3-m","coronavirus","web",0,"Norway"
"940","NO",2020-02-16,5,"today 3-m","coronavirus","web",0,"Norway"
"941","NO",2020-02-17,4,"today 3-m","coronavirus","web",0,"Norway"
"942","NO",2020-02-18,4,"today 3-m","coronavirus","web",0,"Norway"
"943","NO",2020-02-19,4,"today 3-m","coronavirus","web",0,"Norway"
"944","NO",2020-02-20,3,"today 3-m","coronavirus","web",0,"Norway"
"945","NO",2020-02-21,5,"today 3-m","coronavirus","web",0,"Norway"
"946","NO",2020-02-22,8,"today 3-m","coronavirus","web",0,"Norway"
"947","NO",2020-02-23,10,"today 3-m","coronavirus","web",0,"Norway"
"948","NO",2020-02-24,16,"today 3-m","coronavirus","web",0,"Norway"
"949","NO",2020-02-25,29,"today 3-m","coronavirus","web",0,"Norway"
"950","NO",2020-02-26,47,"today 3-m","coronavirus","web",0,"Norway"
"951","NO",2020-02-27,64,"today 3-m","coronavirus","web",0,"Norway"
"952","NO",2020-02-28,44,"today 3-m","coronavirus","web",0,"Norway"
"953","NO",2020-02-29,35,"today 3-m","coronavirus","web",0,"Norway"
"954","NO",2020-03-01,36,"today 3-m","coronavirus","web",0,"Norway"
"955","NO",2020-03-02,36,"today 3-m","coronavirus","web",0,"Norway"
"956","NO",2020-03-03,35,"today 3-m","coronavirus","web",0,"Norway"
"957","NO",2020-03-04,31,"today 3-m","coronavirus","web",0,"Norway"
"958","NO",2020-03-05,35,"today 3-m","coronavirus","web",0,"Norway"
"959","NO",2020-03-06,37,"today 3-m","coronavirus","web",0,"Norway"
"960","NO",2020-03-07,32,"today 3-m","coronavirus","web",0,"Norway"
"961","NO",2020-03-08,40,"today 3-m","coronavirus","web",0,"Norway"
"962","NO",2020-03-09,49,"today 3-m","coronavirus","web",0,"Norway"
"963","NO",2020-03-10,56,"today 3-m","coronavirus","web",0,"Norway"
"964","NO",2020-03-11,88,"today 3-m","coronavirus","web",0,"Norway"
"965","NO",2020-03-12,100,"today 3-m","coronavirus","web",0,"Norway"
"966","NO",2020-03-13,77,"today 3-m","coronavirus","web",0,"Norway"
"967","NO",2020-03-14,72,"today 3-m","coronavirus","web",0,"Norway"
"968","NO",2020-03-15,63,"today 3-m","coronavirus","web",0,"Norway"
"969","NO",2020-03-16,49,"today 3-m","coronavirus","web",0,"Norway"
"970","NO",2020-03-17,47,"today 3-m","coronavirus","web",0,"Norway"
"971","NO",2020-03-18,44,"today 3-m","coronavirus","web",0,"Norway"
"972","NO",2020-03-19,37,"today 3-m","coronavirus","web",0,"Norway"
"973","NO",2020-03-20,34,"today 3-m","coronavirus","web",0,"Norway"
"974","NO",2020-03-21,44,"today 3-m","coronavirus","web",0,"Norway"
"975","NO",2020-03-22,42,"today 3-m","coronavirus","web",0,"Norway"
"976","NO",2020-03-23,31,"today 3-m","coronavirus","web",0,"Norway"
"977","NO",2020-03-24,33,"today 3-m","coronavirus","web",0,"Norway"
"978","NO",2020-03-25,33,"today 3-m","coronavirus","web",0,"Norway"
"979","NO",2020-03-26,33,"today 3-m","coronavirus","web",0,"Norway"
"980","NO",2020-03-27,33,"today 3-m","coronavirus","web",0,"Norway"
"981","NO",2020-03-28,37,"today 3-m","coronavirus","web",0,"Norway"
"982","NO",2020-03-29,32,"today 3-m","coronavirus","web",0,"Norway"
"983","NO",2020-03-30,29,"today 3-m","coronavirus","web",0,"Norway"
"984","NO",2020-03-31,24,"today 3-m","coronavirus","web",0,"Norway"
"985","NO",2020-04-01,25,"today 3-m","coronavirus","web",0,"Norway"
"986","NO",2020-04-02,24,"today 3-m","coronavirus","web",0,"Norway"
"987","NO",2020-04-03,32,"today 3-m","coronavirus","web",0,"Norway"
"988","NO",2020-04-04,28,"today 3-m","coronavirus","web",0,"Norway"
"989","NO",2020-04-05,26,"today 3-m","coronavirus","web",0,"Norway"
"990","NO",2020-04-06,71,"today 3-m","coronavirus","web",0,"Norway"
"991","SE",2020-01-08,0,"today 3-m","coronavirus","web",0,"Sweden"
"992","SE",2020-01-09,0,"today 3-m","coronavirus","web",0,"Sweden"
"993","SE",2020-01-10,0,"today 3-m","coronavirus","web",0,"Sweden"
"994","SE",2020-01-11,0,"today 3-m","coronavirus","web",0,"Sweden"
"995","SE",2020-01-12,0,"today 3-m","coronavirus","web",0,"Sweden"
"996","SE",2020-01-13,0,"today 3-m","coronavirus","web",0,"Sweden"
"997","SE",2020-01-14,0,"today 3-m","coronavirus","web",0,"Sweden"
"998","SE",2020-01-15,0,"today 3-m","coronavirus","web",0,"Sweden"
"999","SE",2020-01-16,0,"today 3-m","coronavirus","web",0,"Sweden"
"1000","SE",2020-01-17,0,"today 3-m","coronavirus","web",0,"Sweden"
"1001","SE",2020-01-18,0,"today 3-m","coronavirus","web",0,"Sweden"
"1002","SE",2020-01-19,0,"today 3-m","coronavirus","web",0,"Sweden"
"1003","SE",2020-01-20,2,"today 3-m","coronavirus","web",0,"Sweden"
"1004","SE",2020-01-21,2,"today 3-m","coronavirus","web",0,"Sweden"
"1005","SE",2020-01-22,5,"today 3-m","coronavirus","web",0,"Sweden"
"1006","SE",2020-01-23,8,"today 3-m","coronavirus","web",0,"Sweden"
"1007","SE",2020-01-24,15,"today 3-m","coronavirus","web",0,"Sweden"
"1008","SE",2020-01-25,15,"today 3-m","coronavirus","web",0,"Sweden"
"1009","SE",2020-01-26,23,"today 3-m","coronavirus","web",0,"Sweden"
"1010","SE",2020-01-27,25,"today 3-m","coronavirus","web",0,"Sweden"
"1011","SE",2020-01-28,20,"today 3-m","coronavirus","web",0,"Sweden"
"1012","SE",2020-01-29,21,"today 3-m","coronavirus","web",0,"Sweden"
"1013","SE",2020-01-30,22,"today 3-m","coronavirus","web",0,"Sweden"
"1014","SE",2020-01-31,38,"today 3-m","coronavirus","web",0,"Sweden"
"1015","SE",2020-02-01,21,"today 3-m","coronavirus","web",0,"Sweden"
"1016","SE",2020-02-02,17,"today 3-m","coronavirus","web",0,"Sweden"
"1017","SE",2020-02-03,15,"today 3-m","coronavirus","web",0,"Sweden"
"1018","SE",2020-02-04,12,"today 3-m","coronavirus","web",0,"Sweden"
"1019","SE",2020-02-05,12,"today 3-m","coronavirus","web",0,"Sweden"
"1020","SE",2020-02-06,10,"today 3-m","coronavirus","web",0,"Sweden"
"1021","SE",2020-02-07,12,"today 3-m","coronavirus","web",0,"Sweden"
"1022","SE",2020-02-08,11,"today 3-m","coronavirus","web",0,"Sweden"
"1023","SE",2020-02-09,9,"today 3-m","coronavirus","web",0,"Sweden"
"1024","SE",2020-02-10,9,"today 3-m","coronavirus","web",0,"Sweden"
"1025","SE",2020-02-11,9,"today 3-m","coronavirus","web",0,"Sweden"
"1026","SE",2020-02-12,8,"today 3-m","coronavirus","web",0,"Sweden"
"1027","SE",2020-02-13,10,"today 3-m","coronavirus","web",0,"Sweden"
"1028","SE",2020-02-14,7,"today 3-m","coronavirus","web",0,"Sweden"
"1029","SE",2020-02-15,8,"today 3-m","coronavirus","web",0,"Sweden"
"1030","SE",2020-02-16,4,"today 3-m","coronavirus","web",0,"Sweden"
"1031","SE",2020-02-17,5,"today 3-m","coronavirus","web",0,"Sweden"
"1032","SE",2020-02-18,7,"today 3-m","coronavirus","web",0,"Sweden"
"1033","SE",2020-02-19,5,"today 3-m","coronavirus","web",0,"Sweden"
"1034","SE",2020-02-20,5,"today 3-m","coronavirus","web",0,"Sweden"
"1035","SE",2020-02-21,6,"today 3-m","coronavirus","web",0,"Sweden"
"1036","SE",2020-02-22,9,"today 3-m","coronavirus","web",0,"Sweden"
"1037","SE",2020-02-23,17,"today 3-m","coronavirus","web",0,"Sweden"
"1038","SE",2020-02-24,21,"today 3-m","coronavirus","web",0,"Sweden"
"1039","SE",2020-02-25,27,"today 3-m","coronavirus","web",0,"Sweden"
"1040","SE",2020-02-26,34,"today 3-m","coronavirus","web",0,"Sweden"
"1041","SE",2020-02-27,47,"today 3-m","coronavirus","web",0,"Sweden"
"1042","SE",2020-02-28,42,"today 3-m","coronavirus","web",0,"Sweden"
"1043","SE",2020-02-29,35,"today 3-m","coronavirus","web",0,"Sweden"
"1044","SE",2020-03-01,32,"today 3-m","coronavirus","web",0,"Sweden"
"1045","SE",2020-03-02,35,"today 3-m","coronavirus","web",0,"Sweden"
"1046","SE",2020-03-03,40,"today 3-m","coronavirus","web",0,"Sweden"
"1047","SE",2020-03-04,41,"today 3-m","coronavirus","web",0,"Sweden"
"1048","SE",2020-03-05,45,"today 3-m","coronavirus","web",0,"Sweden"
"1049","SE",2020-03-06,41,"today 3-m","coronavirus","web",0,"Sweden"
"1050","SE",2020-03-07,36,"today 3-m","coronavirus","web",0,"Sweden"
"1051","SE",2020-03-08,40,"today 3-m","coronavirus","web",0,"Sweden"
"1052","SE",2020-03-09,44,"today 3-m","coronavirus","web",0,"Sweden"
"1053","SE",2020-03-10,60,"today 3-m","coronavirus","web",0,"Sweden"
"1054","SE",2020-03-11,82,"today 3-m","coronavirus","web",0,"Sweden"
"1055","SE",2020-03-12,100,"today 3-m","coronavirus","web",0,"Sweden"
"1056","SE",2020-03-13,72,"today 3-m","coronavirus","web",0,"Sweden"
"1057","SE",2020-03-14,69,"today 3-m","coronavirus","web",0,"Sweden"
"1058","SE",2020-03-15,69,"today 3-m","coronavirus","web",0,"Sweden"
"1059","SE",2020-03-16,58,"today 3-m","coronavirus","web",0,"Sweden"
"1060","SE",2020-03-17,50,"today 3-m","coronavirus","web",0,"Sweden"
"1061","SE",2020-03-18,40,"today 3-m","coronavirus","web",0,"Sweden"
"1062","SE",2020-03-19,35,"today 3-m","coronavirus","web",0,"Sweden"
"1063","SE",2020-03-20,35,"today 3-m","coronavirus","web",0,"Sweden"
"1064","SE",2020-03-21,38,"today 3-m","coronavirus","web",0,"Sweden"
"1065","SE",2020-03-22,42,"today 3-m","coronavirus","web",0,"Sweden"
"1066","SE",2020-03-23,35,"today 3-m","coronavirus","web",0,"Sweden"
"1067","SE",2020-03-24,30,"today 3-m","coronavirus","web",0,"Sweden"
"1068","SE",2020-03-25,32,"today 3-m","coronavirus","web",0,"Sweden"
"1069","SE",2020-03-26,34,"today 3-m","coronavirus","web",0,"Sweden"
"1070","SE",2020-03-27,34,"today 3-m","coronavirus","web",0,"Sweden"
"1071","SE",2020-03-28,36,"today 3-m","coronavirus","web",0,"Sweden"
"1072","SE",2020-03-29,34,"today 3-m","coronavirus","web",0,"Sweden"
"1073","SE",2020-03-30,29,"today 3-m","coronavirus","web",0,"Sweden"
"1074","SE",2020-03-31,27,"today 3-m","coronavirus","web",0,"Sweden"
"1075","SE",2020-04-01,27,"today 3-m","coronavirus","web",0,"Sweden"
"1076","SE",2020-04-02,26,"today 3-m","coronavirus","web",0,"Sweden"
"1077","SE",2020-04-03,62,"today 3-m","coronavirus","web",0,"Sweden"
"1078","SE",2020-04-04,61,"today 3-m","coronavirus","web",0,"Sweden"
"1079","SE",2020-04-05,61,"today 3-m","coronavirus","web",0,"Sweden"
"1080","SE",2020-04-06,25,"today 3-m","coronavirus","web",0,"Sweden"
